Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.0-8.0.0.32-0-0-0,134.221.96.0,0,8.0.0.32,0,0,24-11-2022 20:35,271887,4,1,0,0,0,0,0,0,0,0,0,0,0,18.3899929,67971.75,120671.4463,248614,103,266938,88979.33333,138544.1647,248614,103,0,0,0,0,0,0,0,0,0,0,0,14.71199432,3.67799858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal Traffic
140.82.112.26-192.168.1.38-443-64068-6,192.168.1.38,64068,140.82.112.26,443,6,24-11-2022 20:36,105689168,14,14,1583,4964,781,0,113.0714286,238.5950752,1424,0,354.5714286,582.7667054,61.9457994,0.264927812,3914413.63,1.22E+07,4.50E+07,0,1.05E+08,8114683,1.69E+07,4.51E+07,378,1.06E+08,8129936,1.69E+07,4.51E+07,0,0,0,0,0,436,468,0.132463906,0.132463906,0,1424,225.7586207,447.8569331,200575.8325,0,1,0,0,0,0,0,0,1,233.8214286,113.0714286,354.5714286,0,0,0,0,0,0,14,1583,14,4964,-1,69,5,0,277022.6667,279665.953,599044,95042,3.49E+07,1.75E+07,4.50E+07,1.48E+07,Normal Traffic
192.168.1.35-224.0.0.251-5353-5353-17,192.168.1.35,5353,224.0.0.251,5353,17,24-11-2022 20:35,73931441,17,1,4786,317,657,78,281.5294118,146.1125926,317,317,317,0,69.02340778,0.243468811,4348908.294,8997728.65,3.40E+07,1,7.39E+07,4620714.938,9220451.493,3.40E+07,1,0,0,0,0,0,0,0,0,0,136,8,0.229942765,0.013526045,78,657,285.2631579,138.2095197,19101.87135,0,0,0,0,0,0,0,0,0,301.1111111,281.5294118,317,0,0,0,0,0,0,17,4786,1,317,-1,-1,17,0,1.11E+07,0,1.11E+07,1.11E+07,2.10E+07,1.18E+07,3.40E+07,1.10E+07,Normal Traffic
192.168.1.103-224.0.0.251-5353-5353-17,192.168.1.103,5353,224.0.0.251,5353,17,24-11-2022 20:35,41978879,1,1,85,260,85,85,85,0,260,260,260,0,8.2184186,0.047643006,4.20E+07,0,4.20E+07,4.20E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.023821503,0.023821503,85,260,201.6666667,101.0362971,10208.33333,0,0,0,0,0,0,0,0,1,302.5,85,260,0,0,0,0,0,0,1,85,1,260,-1,-1,1,0,0,0,0,0,4.20E+07,0,4.20E+07,4.20E+07,Normal Traffic
134.221.96.12-15.0.4.214-0-0-0,134.221.96.12,0,15.0.4.214,0,0,24-11-2022 20:30,4001879,4,1,0,0,0,0,0,0,0,0,0,0,0,1.249413088,1000469.75,704987.5114,1896628,302142,3699737,1233245.667,648385.1652,1896628,600978,0,0,0,0,0,0,0,0,0,0,0,0.999530471,0.249882618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-192.168.1.43-5353-5353-17,192.168.1.38,5353,192.168.1.43,5353,17,24-11-2022 20:36,66479776,1,1,415,415,415,415,415,0,415,415,415,0,12.48499995,0.030084337,6.65E+07,0,6.65E+07,6.65E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.015042169,0.015042169,415,415,415,0,0,0,0,0,0,0,0,0,0,1,622.5,415,415,0,0,0,0,0,0,1,415,1,415,-1,-1,1,0,0,0,0,0,6.65E+07,0,6.65E+07,6.65E+07,Normal Traffic
192.168.1.41-224.0.0.251-5353-5353-17,192.168.1.41,5353,224.0.0.251,5353,17,24-11-2022 20:35,93075227,4,1,200,487,50,50,50,0,487,487,487,0,7.381126237,0.053719987,2.33E+07,2.21E+07,5.29E+07,3996092,4.01E+07,1.34E+07,1.22E+07,2.71E+07,3996092,0,0,0,0,0,0,0,0,0,32,8,0.04297599,0.010743997,50,487,195.6666667,225.6658296,50925.06667,0,0,0,0,0,0,0,0,0,234.8,50,487,0,0,0,0,0,0,4,200,1,487,-1,-1,4,0,3996092,0,3996092,3996092,2.97E+07,2.21E+07,5.29E+07,9010543,Normal Traffic
192.168.1.43-224.0.0.251-0-0-0,192.168.1.43,0,224.0.0.251,0,0,24-11-2022 20:36,65740811,2,1,0,0,0,0,0,0,0,0,0,0,0,0.045633754,3.29E+07,3.55E+07,5.80E+07,7782310,5.80E+07,5.80E+07,0,5.80E+07,5.80E+07,0,0,0,0,0,0,0,0,0,0,0,0.030422503,0.015211251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,3.29E+07,3.55E+07,5.80E+07,7782310,Normal Traffic
192.168.1.103-255.255.255.255-56700-56700-17,192.168.1.103,56700,255.255.255.255,56700,17,24-11-2022 20:35,119898719,1,1,36,36,36,36,36,0,36,36,36,0,0.600506833,0.016680745,1.20E+08,0,1.20E+08,1.20E+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.008340373,0.008340373,36,36,36,0,0,0,0,0,0,0,0,0,0,1,54,36,36,0,0,0,0,0,0,1,36,1,36,-1,-1,1,0,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08,Normal Traffic
192.168.1.38-74.125.193.102-64077-443-6,192.168.1.38,64077,74.125.193.102,443,6,24-11-2022 20:36,113574975,98,125,34306,16397,1400,0,350.0612245,527.2040591,1400,0,131.176,228.8328402,446.4275691,1.963460701,511598.9865,2800575.007,2.32E+07,0,1.14E+08,1170376.113,4163634.848,2.32E+07,2,1.14E+08,915927.2177,3709378.768,2.32E+07,0,0,0,0,0,3148,4020,0.862866138,1.100594563,0,1400,226.3526786,402.5541054,162049.8078,0,1,0,0,0,0,0,0,1,227.367713,350.0612245,131.176,0,0,0,0,0,0,98,34306,125,16397,-1,612,68,0,1464005.429,1800362.034,3884391,24615,1.47E+07,6474735.837,2.32E+07,6092682,Normal Traffic
192.168.1.38-239.255.255.250-0-0-0,192.168.1.38,0,239.255.255.250,0,0,24-11-2022 20:35,77061323,1,1,0,0,0,0,0,0,0,0,0,0,0,0.025953357,7.71E+07,0,7.71E+07,7.71E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012976678,0.012976678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7.71E+07,0,7.71E+07,7.71E+07,Normal Traffic
192.168.1.38-74.125.193.94-64117-443-6,192.168.1.38,64117,74.125.193.94,443,6,24-11-2022 20:36,114524764,45,54,3173,4333,767,0,70.51111111,141.5793421,958,0,80.24074074,158.5719211,65.54041011,0.86444186,1168620.041,5633245.919,3.72E+07,0,1.14E+08,2601520.205,8243103.552,3.72E+07,39,1.15E+08,2160844.604,7561516.255,3.72E+07,0,0,0,0,0,1440,1748,0.392928118,0.471513742,0,958,75.06,149.8372733,22451.20848,0,1,0,0,0,0,0,0,1,75.81818182,70.51111111,80.24074074,0,0,0,0,0,0,45,3173,54,4333,-1,274,30,0,678940.8,1350265.897,3094364,70043,2.22E+07,1.36E+07,3.72E+07,7184807,Normal Traffic
192.168.1.38-35.186.224.25-64107-443-6,192.168.1.38,64107,35.186.224.25,443,6,24-11-2022 20:36,77359069,33,37,4384,4433,1400,0,132.8484848,292.8208839,1042,0,119.8108108,244.728289,113.9750014,0.904871283,1121145.928,5987277.178,4.50E+07,0,7.73E+07,2416153.531,8691713.118,4.50E+07,12,7.74E+07,2148863.028,8216034.523,4.50E+07,0,0,0,0,0,1044,1204,0.426582176,0.478289107,0,1400,124.1830986,265.0748309,70264.666,0,1,0,0,0,0,0,0,1,125.9571429,132.8484848,119.8108108,0,0,0,0,0,0,33,4384,37,4433,-1,296,21,0,516177,688783.0293,1311508,115594,2.52E+07,1.75E+07,4.50E+07,1.18E+07,Normal Traffic
192.168.1.38-74.125.193.94-64118-443-6,192.168.1.38,64118,74.125.193.94,443,6,24-11-2022 20:36,93723464,28,30,2387,2847,767,0,85.25,193.7345693,958,0,94.9,206.8436608,55.84514034,0.61884183,1644271.298,7012211.672,3.19E+07,0,9.37E+07,3469151.481,9978724.97,3.19E+07,49,9.37E+07,3231843.586,9657761.625,3.19E+07,0,0,0,0,0,896,980,0.298751228,0.320090602,0,958,88.71186441,197.5492999,39025.72589,0,1,0,0,0,0,0,0,1,90.24137931,85.25,94.9,0,0,0,0,0,0,28,2387,30,2847,-1,268,18,0,88085.33333,28847.50998,121367,70250,3.11E+07,668028.8198,3.19E+07,3.06E+07,Normal Traffic
192.168.1.38-74.125.193.94-64119-443-6,192.168.1.38,64119,74.125.193.94,443,6,24-11-2022 20:36,90126040,7,7,841,1334,767,0,120.1428571,286.5672862,958,0,190.5714286,366.2689618,24.13286992,0.155338013,6932772.308,1.69E+07,4.50E+07,2,9.01E+07,1.50E+07,2.32E+07,4.50E+07,464,9.01E+07,1.50E+07,2.32E+07,4.50E+07,2,0,0,0,0,200,244,0.077669007,0.077669007,0,958,145,309.0919882,95537.85714,0,1,0,0,0,0,0,0,1,155.3571429,120.1428571,190.5714286,0,0,0,0,0,0,7,841,7,1334,-1,262,2,0,46821.5,34562.67236,71261,22382,4.50E+07,41.01219331,4.50E+07,4.50E+07,Normal Traffic
192.168.1.38-74.125.193.94-64120-443-6,192.168.1.38,64120,74.125.193.94,443,6,24-11-2022 20:36,90126880,7,7,841,1334,767,0,120.1428571,286.5672862,958,0,190.5714286,366.2689618,24.132645,0.155336566,6932836.923,1.69E+07,4.50E+07,0,9.01E+07,1.50E+07,2.32E+07,4.50E+07,520,9.01E+07,1.50E+07,2.32E+07,4.50E+07,0,0,0,0,0,200,244,0.077668283,0.077668283,0,958,145,309.0919882,95537.85714,0,1,0,0,0,0,0,0,1,155.3571429,120.1428571,190.5714286,0,0,0,0,0,0,7,841,7,1334,-1,262,2,0,49781.5,35322.10504,74758,24805,4.50E+07,56.56854249,4.50E+07,4.50E+07,Normal Traffic
192.168.1.38-74.125.193.94-64119-443-6,192.168.1.38,64119,74.125.193.94,443,6,24-11-2022 20:39,22788,0,2,0,0,0,0,0,0,0,0,0,0,0,87.76549061,22788,0,22788,22788,0,0,0,0,0,22788,22788,0,22788,22788,0,0,0,0,0,64,0,87.76549061,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-74.125.193.94-64120-443-6,192.168.1.38,64120,74.125.193.94,443,6,24-11-2022 20:39,24245,0,2,0,0,0,0,0,0,0,0,0,0,0,82.49123531,24245,0,24245,24245,0,0,0,0,0,24245,24245,0,24245,24245,0,0,0,0,0,64,0,82.49123531,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,Normal Traffic
162.247.241.14-192.168.1.38-443-64126-6,192.168.1.38,64126,162.247.241.14,443,6,24-11-2022 20:37,119859408,17,18,4564,4412,1253,0,268.4705882,451.8227138,1448,0,245.1111111,450.4054238,74.88773847,0.292008784,3525276.706,6266206.254,1.54E+07,1,1.20E+08,7487916.813,7399253.383,1.54E+07,85,1.20E+08,7050553.412,7390401.021,1.54E+07,1,0,0,0,0,544,596,0.141832838,0.150175946,0,1448,249.3333333,440.250578,193820.5714,0,1,0,0,0,0,0,0,1,256.4571429,268.4705882,245.1111111,0,0,0,0,0,0,17,4564,18,4412,-1,8,6,0,31132.33333,61385.79629,139639,150,1.33E+07,4042354.936,1.54E+07,5831057,Normal Traffic
192.168.1.38-209.85.202.95-64083-443-6,192.168.1.38,64083,209.85.202.95,443,6,24-11-2022 20:36,111737160,81,111,8726,6012,1400,0,107.7283951,254.6549633,990,0,54.16216216,107.1476077,131.898824,1.718318239,585011.3089,3093938.857,1.99E+07,0,1.12E+08,1396436.813,4682083.496,1.99E+07,11,1.12E+08,1015789.545,4030484.083,1.99E+07,0,0,0,0,0,2616,3572,0.724915507,0.993402732,0,1400,76.3626943,185.2788806,34328.2636,0,1,0,0,0,0,0,0,1,76.76041667,107.7283951,54.16216216,0,0,0,0,0,0,81,8726,111,6012,-1,405,46,0,1099233.5,685954.8949,1843553,168404,1.72E+07,4536570.82,1.99E+07,8015175,Normal Traffic
162.247.241.14-192.168.1.38-443-64124-6,192.168.1.38,64124,162.247.241.14,443,6,24-11-2022 20:37,107270974,13,13,1753,1096,1137,0,134.8461538,337.291132,878,0,84.30769231,245.9686242,26.55890866,0.242376843,4290838.96,7010075.32,1.54E+07,0,1.07E+08,8938733.75,7867656.633,1.54E+07,330,1.07E+08,8939229.417,7867015.041,1.54E+07,0,0,0,0,0,416,436,0.121188421,0.121188421,0,1137,105.5185185,285.5059437,81513.64387,0,1,0,0,0,0,0,0,1,109.5769231,134.8461538,84.30769231,0,0,0,0,0,0,13,1753,13,1096,-1,8,3,0,20155.42857,52851.35829,140011,97,1.53E+07,140301.074,1.54E+07,1.50E+07,Normal Traffic
162.247.241.14-192.168.1.38-443-64123-6,192.168.1.38,64123,162.247.241.14,443,6,24-11-2022 20:37,107633128,15,14,2892,1096,928,0,192.8,329.6056518,878,0,78.28571429,237.3907615,37.05178948,0.269433775,3844040.286,6766210.001,1.54E+07,2,1.08E+08,7687635.857,7954156.874,1.54E+07,36,1.08E+08,8279453.154,7951654.685,1.54E+07,2,0,0,0,0,480,480,0.139362297,0.130071478,0,928,132.9333333,285.6816329,81613.9954,0,1,0,0,0,0,0,0,0,137.5172414,192.8,78.28571429,0,0,0,0,0,0,15,2892,14,1096,-1,8,5,0,23960,62956.53983,166732,118,1.54E+07,36839.8521,1.54E+07,1.53E+07,Normal Traffic
192.168.1.38-74.125.193.188-64087-5228-6,192.168.1.38,64087,74.125.193.188,5228,6,24-11-2022 20:36,90153180,11,14,791,7390,517,0,71.90909091,160.8119738,1400,0,527.8571429,651.3808832,90.74555107,0.277305803,3756382.5,1.27E+07,4.50E+07,0,9.01E+07,9009834.9,1.90E+07,4.50E+07,83,9.02E+07,6934860,1.69E+07,4.50E+07,0,0,0,0,0,328,468,0.122014553,0.15529125,0,1400,314.6538462,535.0898199,286321.1154,0,1,0,0,0,0,0,0,1,327.24,71.90909091,527.8571429,0,0,0,0,0,0,11,791,14,7390,-1,265,3,0,59922.5,52089.02104,96755,23090,4.50E+07,811.7585848,4.50E+07,4.50E+07,Normal Traffic
192.168.1.38-35.186.224.25-64108-443-6,192.168.1.38,64108,35.186.224.25,443,6,24-11-2022 20:36,90078660,7,7,661,798,597,0,94.42857143,222.8929916,586,0,114,222.6237484,16.19695497,0.155419719,6929127.692,1.69E+07,4.50E+07,69,9.01E+07,1.50E+07,2.32E+07,4.50E+07,426,9.01E+07,1.50E+07,2.32E+07,4.50E+07,6610,0,0,0,0,200,244,0.077709859,0.077709859,0,597,97.26666667,208.2122772,43352.35238,0,1,0,0,0,0,0,0,1,104.2142857,94.42857143,114,0,0,0,0,0,0,7,661,7,798,-1,261,2,0,31836.5,25873.74423,50132,13541,4.50E+07,539.522474,4.50E+07,4.50E+07,Normal Traffic
192.168.1.38-2.17.172.24-56831-443-6,192.168.1.38,56831,2.17.172.24,443,6,24-11-2022 20:39,86684,11,21,1211,15502,520,0,110.0909091,203.4273603,1448,0,738.1904762,678.6676373,192803.7469,369.1569378,2796.258065,5387.569025,27185,1,76244,7624.4,8318.378998,27185,3,86547,4327.35,7808.835221,32836,1,0,0,0,0,352,692,126.8976974,242.2592405,0,1448,506.4545455,630.9218499,398062.3807,0,1,0,0,0,0,0,0,1,522.28125,110.0909091,738.1904762,0,0,0,0,0,0,11,1211,21,15502,-1,502,6,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56831-443-6,2.17.172.24,443,192.168.1.38,56831,6,24-11-2022 20:39,2,1,1,0,24,0,0,0,0,24,24,24,0,1.20E+07,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,500000,500000,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,502,0,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-194.125.178.50-56834-443-6,192.168.1.38,56834,194.125.178.50,443,6,24-11-2022 20:39,292032,13,16,3006,7523,1448,0,231.2307692,419.2910989,1448,0,470.1875,621.0272371,36054.26803,99.30418584,10429.71429,36791.80725,192189,0,288423,24035.25,55901.80284,196568,3,244987,16332.46667,49068.60412,192189,0,0,0,0,0,416,532,44.51566952,54.78851633,0,1448,350.9666667,539.2125474,290750.1713,0,1,0,0,0,0,0,0,1,363.0689655,231.2307692,470.1875,0,0,0,0,0,0,13,3006,16,7523,-1,501,8,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-194.125.178.50-56834-443-6,194.125.178.50,443,192.168.1.38,56834,6,24-11-2022 20:39,2927,2,1,24,0,24,0,12,16.97056275,0,0,0,0,8199.521695,1024.940212,1463.5,2068.287335,2926,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,32,683.2934745,341.6467373,0,24,6,12,144,0,0,0,0,1,0,0,0,0,8,12,0,0,0,0,0,0,0,2,24,1,0,-1,501,1,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-17.36.202.254-56832-443-6,192.168.1.38,56832,17.36.202.254,443,6,24-11-2022 20:39,532861,10,15,1313,13029,639,0,131.3,240.3816641,1460,0,868.6,690.3452345,26915.08667,46.91655047,22202.54167,44821.61902,120407,0,412027,45780.77778,60739.90862,134857,2,519025,37073.21429,57037.08946,127431,0,0,0,0,0,200,336,18.76662019,28.14993028,0,1460,551.6153846,656.360881,430809.6062,0,1,0,0,0,0,0,0,1,573.68,131.3,868.6,0,0,0,0,0,0,10,1313,15,13029,-1,4093,4,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-17.36.202.254-56832-443-6,17.36.202.254,443,192.168.1.38,56832,6,24-11-2022 20:39,1866,1,1,0,0,0,0,0,0,0,0,0,0,0,1071.811361,1866,0,1866,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,535.9056806,535.9056806,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,4096,0,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56838-443-6,192.168.1.38,56838,2.17.172.24,443,6,24-11-2022 20:39,62510,13,19,1199,14795,517,0,92.23076923,188.0217868,1448,0,778.6842105,669.4581601,255863.0619,511.9180931,2016.451613,3474.090709,17869,0,52757,4396.416667,5053.560373,17869,3,57533,3196.277778,6340.357902,25667,0,0,0,0,0,416,628,207.9667253,303.9513678,0,1448,484.6666667,621.7621464,386588.1667,0,1,0,0,0,0,0,0,1,499.8125,92.23076923,778.6842105,0,0,0,0,0,0,13,1199,19,14795,-1,503,6,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56838-443-6,2.17.172.24,443,192.168.1.38,56838,6,24-11-2022 20:39,1,2,1,24,0,24,0,12,16.97056275,0,0,0,0,2.40E+07,3000000,0.5,0.707106781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,2000000,1000000,0,24,6,12,144,0,0,0,0,1,0,0,0,0,8,12,0,0,0,0,0,0,0,2,24,1,0,-1,503,1,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56837-443-6,192.168.1.38,56837,2.17.172.24,443,6,24-11-2022 20:39,430586,14,18,3760,8928,1448,0,268.5714286,461.274441,1448,0,496,616.5377714,29466.81964,74.31732569,13889.87097,42208.93216,211250,0,410327,31563.61538,89872.9423,328699,2,179581,10563.58824,27237.19542,113042,0,0,0,0,0,448,596,32.51382999,41.8034957,0,1448,384.4848485,553.0556098,305870.5076,0,1,0,0,0,0,0,0,1,396.5,268.5714286,496,0,0,0,0,0,0,14,3760,18,8928,-1,501,8,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56837-443-6,2.17.172.24,443,192.168.1.38,56837,6,24-11-2022 20:39,2122,2,1,24,0,24,0,12,16.97056275,0,0,0,0,11310.08483,1413.760603,1061,1499.066376,2121,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,32,942.5070688,471.2535344,0,24,6,12,144,0,0,0,0,1,0,0,0,0,8,12,0,0,0,0,0,0,0,2,24,1,0,-1,501,1,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56840-443-6,192.168.1.38,56840,2.17.172.24,443,6,24-11-2022 20:39,57226,14,19,1166,14839,517,0,83.28571429,176.561355,1448,0,781,669.7916757,279680.5648,576.6609583,1788.3125,2741.10368,13618,0,51292,3945.538462,4134.187337,13618,5,46455,2580.833333,4630.916048,19083,0,0,0,0,0,448,628,244.6440429,332.0169154,0,1448,470.7352941,618.7153998,382808.746,0,1,0,0,0,0,0,0,1,485,83.28571429,781,0,0,0,0,0,0,14,1166,19,14839,-1,503,6,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-17.36.202.254-56832-443-6,192.168.1.38,56832,17.36.202.254,443,6,24-11-2022 20:39,98751,0,2,0,0,0,0,0,0,0,0,0,0,0,20.25295946,98751,0,98751,98751,0,0,0,0,0,98751,98751,0,98751,98751,0,0,0,0,0,40,0,20.25295946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,31,0,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56840-443-6,2.17.172.24,443,192.168.1.38,56840,6,24-11-2022 20:39,4120,2,1,24,0,24,0,12,16.97056275,0,0,0,0,5825.242718,728.1553398,2060,2911.865725,4119,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,32,485.4368932,242.7184466,0,24,6,12,144,0,0,0,0,1,0,0,0,0,8,12,0,0,0,0,0,0,0,2,24,1,0,-1,503,1,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56844-443-6,192.168.1.38,56844,2.17.172.24,443,6,24-11-2022 20:39,82992,11,19,1144,13693,517,0,104,190.5203401,1448,0,720.6842105,678.843056,178776.2676,361.4806246,2861.793103,5944.797217,31526,0,72584,7258.4,9137.765034,31526,2,74091,4116.166667,9009.115346,37801,0,0,0,0,0,352,628,132.5428957,228.9377289,0,1448,478.6129032,620.3226944,384800.2452,0,1,0,0,0,0,0,0,1,494.5666667,104,720.6842105,0,0,0,0,0,0,11,1144,19,13693,-1,503,6,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-2.17.172.24-56844-443-6,2.17.172.24,443,192.168.1.38,56844,6,24-11-2022 20:39,1544,2,1,24,0,24,0,12,16.97056275,0,0,0,0,15544.04145,1943.005181,772,1090.358657,1543,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,32,1295.336788,647.6683938,0,24,6,12,144,0,0,0,0,1,0,0,0,0,8,12,0,0,0,0,0,0,0,2,24,1,0,-1,503,1,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-17.36.202.254-56845-443-6,192.168.1.38,56845,17.36.202.254,443,6,24-11-2022 20:39,512435,10,14,1322,10779,648,0,132.2,242.5012257,1460,0,769.9285714,683.942245,23614.70235,46.83520837,22279.78261,43542.96594,117001,1,397511,44167.88889,58614.44692,129907,3,501594,38584.15385,55765.36355,125808,1,0,0,0,0,200,316,19.51467015,27.32053821,0,1460,484.04,620.0410927,384450.9567,0,1,0,0,0,0,0,0,1,504.2083333,132.2,769.9285714,0,0,0,0,0,0,10,1322,14,10779,-1,4093,4,0,0,0,0,0,0,0,0,0,Normal Traffic
192.168.1.38-17.36.202.254-56845-443-6,17.36.202.254,443,192.168.1.38,56845,6,24-11-2022 20:39,1,1,1,31,0,31,31,31,0,0,0,0,0,3.10E+07,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000,1000000,0,31,10.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,1,15.5,31,0,0,0,0,0,0,0,1,31,1,0,-1,4096,1,0,0,0,0,0,0,0,0,0,Normal Traffic
162.247.241.14-192.168.1.38-443-64125-6,192.168.1.38,64125,162.247.241.14,443,6,24-11-2022 20:37,119955683,20,21,5647,4840,1223,0,282.35,412.4509891,1448,0,230.4761905,424.1353108,87.42395306,0.341792894,2998892.075,5900256.616,1.54E+07,1,1.20E+08,6313155.632,7303812.033,1.54E+07,29,1.20E+08,5997775.2,7248400.792,1.54E+07,1,0,0,0,0,640,704,0.166728241,0.175064653,0,1448,249.6904762,410.8719751,168815.7799,0,1,0,0,0,0,0,0,1,255.7804878,282.35,230.4761905,0,0,0,0,0,0,20,5647,21,4840,-1,8,8,0,37042.55556,73330.72733,175600,88,1.33E+07,4050041.114,1.54E+07,6131042,Normal Traffic
192.168.1.38-209.85.202.95-64076-443-6,192.168.1.38,64076,209.85.202.95,443,6,24-11-2022 20:36,112139423,45,63,4488,3358,799,0,99.73333333,158.8806585,990,0,53.3015873,139.2662378,69.96647379,0.963086817,1048031.991,6265094.582,4.50E+07,0,1.12E+08,2547356.682,9645014.681,4.50E+07,41,1.12E+08,1808700.371,8182453.938,4.50E+07,0,0,0,0,0,1416,2036,0.401286174,0.561800643,0,990,71.98165138,148.293127,21990.85151,0,1,0,0,0,0,0,0,1,72.64814815,99.73333333,53.3015873,0,0,0,0,0,0,45,4488,63,3358,-1,338,26,0,1950974.667,3164857.668,5603907,32922,3.48E+07,1.76E+07,4.50E+07,1.44E+07,Normal Traffic
